Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita,Element,Value
Canada,CAN,2009,544.139661,93.593229,253.289046,175.258696,5.364043,14.377671,2.256975,16.197565,Standard Deviation,1.191
Canada,CAN,2009,544.139661,93.593229,253.289046,175.258696,5.364043,14.377671,2.256975,16.197565,Temperature change,0.7703529411764706
Canada,CAN,2010,556.062099,96.047161,257.786777,179.267311,6.005436,14.70518,2.250233,16.372386,Standard Deviation,1.191
Canada,CAN,2010,556.062099,96.047161,257.786777,179.267311,6.005436,14.70518,2.250233,16.372386,Temperature change,3.0315882352941177
Canada,CAN,2011,565.254013,86.995323,259.431774,195.479159,6.020141,14.901758,2.425858,16.468411,Standard Deviation,1.191
Canada,CAN,2011,565.254013,86.995323,259.431774,195.479159,6.020141,14.901758,2.425858,16.468411,Temperature change,1.4404705882352942
Canada,CAN,2012,565.781728,81.697189,260.895636,198.321497,6.532305,15.795715,2.539385,16.308766,Standard Deviation,1.191
Canada,CAN,2012,565.781728,81.697189,260.895636,198.321497,6.532305,15.795715,2.539385,16.308766,Temperature change,1.9786470588235292
Canada,CAN,2013,569.539743,79.213296,260.534503,204.679461,5.973037,16.676168,2.463278,16.243006,Standard Deviation,1.191
Canada,CAN,2013,569.539743,79.213296,260.534503,204.679461,5.973037,16.676168,2.463278,16.243006,Temperature change,0.9502352941176472
Canada,CAN,2014,566.353017,76.836117,252.967342,211.232036,5.911522,16.902003,2.503996,15.996591,Standard Deviation,1.191
Canada,CAN,2014,566.353017,76.836117,252.967342,211.232036,5.911522,16.902003,2.503996,15.996591,Temperature change,0.6045882352941176
Canada,CAN,2015,570.680331,78.423057,253.878942,213.776804,6.184772,16.097436,2.31932,15.971071,Standard Deviation,1.191
Canada,CAN,2015,570.680331,78.423057,253.878942,213.776804,6.184772,16.097436,2.31932,15.971071,Temperature change,1.2785882352941176
Canada,CAN,2016,557.689727,73.693195,251.961022,209.553812,6.114245,14.092917,2.274536,15.44268,Standard Deviation,1.191
Canada,CAN,2016,557.689727,73.693195,251.961022,209.553812,6.114245,14.092917,2.274536,15.44268,Temperature change,2.1975294117647057
Canada,CAN,2017,566.651892,72.858207,255.60433,214.306702,6.863102,14.813311,2.206239,15.501628,Standard Deviation,1.191
Canada,CAN,2017,566.651892,72.858207,255.60433,214.306702,6.863102,14.813311,2.206239,15.501628,Temperature change,1.5559411764705882
Canada,CAN,2018,577.066285,60.973724,261.441492,230.016653,6.989642,15.484001,2.160772,15.58154,Standard Deviation,1.191
Canada,CAN,2018,577.066285,60.973724,261.441492,230.016653,6.989642,15.484001,2.160772,15.58154,Temperature change,0.5695882352941176
Canada,CAN,2019,578.587718,58.625562,263.15354,231.565026,7.195404,15.905036,2.143151,15.419719,Standard Deviation,1.191
Canada,CAN,2019,578.587718,58.625562,263.15354,231.565026,7.195404,15.905036,2.143151,15.419719,Temperature change,1.2562941176470588
Canada,CAN,2020,522.845296,48.517102,227.669979,221.474007,6.712529,16.426339,2.045341,13.799503,Standard Deviation,1.191
Canada,CAN,2020,522.845296,48.517102,227.669979,221.474007,6.712529,16.426339,2.045341,13.799503,Temperature change,1.2614117647058822
Canada,CAN,2021,537.173737,45.893552,235.891009,228.710751,7.380351,17.163511,2.134563,14.07872,Standard Deviation,1.191
Canada,CAN,2021,537.173737,45.893552,235.891009,228.710751,7.380351,17.163511,2.134563,14.07872,Temperature change,2.269529411764706
Canada,CAN,2022,547.943877,35.796971,245.074114,240.394368,7.380351,17.163511,2.134563,14.249213,Standard Deviation,1.191
Canada,CAN,2022,547.943877,35.796971,245.074114,240.394368,7.380351,17.163511,2.134563,14.249213,Temperature change,1.3199411764705882
Central African Republic,CAF,1961,0.087936,0.0,0.087936,0.0,0.0,0.0,0.0,0.051414,Standard Deviation,0.371
Central African Republic,CAF,1961,0.087936,0.0,0.087936,0.0,0.0,0.0,0.0,0.051414,Temperature change,-0.1465882352941176
Central African Republic,CAF,1962,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.042054,Standard Deviation,0.371
Central African Republic,CAF,1962,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.042054,Temperature change,-0.2241176470588235
Central African Republic,CAF,1963,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.041256,Standard Deviation,0.371
Central African Republic,CAF,1963,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.041256,Temperature change,0.0187058823529411
Central African Republic,CAF,1964,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.040448,Standard Deviation,0.371
Central African Republic,CAF,1964,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.040448,Temperature change,-0.1425882352941176
Central African Republic,CAF,1965,0.087936,0.0,0.087936,0.0,0.0,0.0,0.0,0.047554,Standard Deviation,0.371
Central African Republic,CAF,1965,0.087936,0.0,0.087936,0.0,0.0,0.0,0.0,0.047554,Temperature change,-0.0561764705882353
Central African Republic,CAF,1966,0.084272,0.0,0.084272,0.0,0.0,0.0,0.0,0.044615,Standard Deviation,0.371
Central African Republic,CAF,1966,0.084272,0.0,0.084272,0.0,0.0,0.0,0.0,0.044615,Temperature change,0.0405294117647058
Central African Republic,CAF,1967,0.0916,0.0,0.0916,0.0,0.0,0.0,0.0,0.04744,Standard Deviation,0.371
Central African Republic,CAF,1967,0.0916,0.0,0.0916,0.0,0.0,0.0,0.0,0.04744,Temperature change,-0.186235294117647
Central African Republic,CAF,1968,0.1832,0.0,0.1832,0.0,0.0,0.0,0.0,0.092747,Standard Deviation,0.371
Central African Republic,CAF,1968,0.1832,0.0,0.1832,0.0,0.0,0.0,0.0,0.092747,Temperature change,-0.1637058823529411
Central African Republic,CAF,1969,0.186864,0.0,0.186864,0.0,0.0,0.0,0.0,0.092437,Standard Deviation,0.371
Central African Republic,CAF,1969,0.186864,0.0,0.186864,0.0,0.0,0.0,0.0,0.092437,Temperature change,0.1639411764705882
Central African Republic,CAF,1970,0.208848,0.0,0.208848,0.0,0.0,0.0,0.0,0.101022,Standard Deviation,0.371
Central African Republic,CAF,1970,0.208848,0.0,0.208848,0.0,0.0,0.0,0.0,0.101022,Temperature change,0.1827058823529411
Central African Republic,CAF,1971,0.1832,0.0,0.1832,0.0,0.0,0.0,0.0,0.086774,Standard Deviation,0.371
Central African Republic,CAF,1971,0.1832,0.0,0.1832,0.0,0.0,0.0,0.0,0.086774,Temperature change,-0.1065294117647058
Central African Republic,CAF,1972,0.168544,0.0,0.168544,0.0,0.0,0.0,0.0,0.078261,Standard Deviation,0.371
Central African Republic,CAF,1972,0.168544,0.0,0.168544,0.0,0.0,0.0,0.0,0.078261,Temperature change,0.1705882352941176
Central African Republic,CAF,1973,0.161216,0.0,0.161216,0.0,0.0,0.0,0.0,0.073417,Standard Deviation,0.371
Central African Republic,CAF,1973,0.161216,0.0,0.161216,0.0,0.0,0.0,0.0,0.073417,Temperature change,0.5173529411764706
Central African Republic,CAF,1974,0.113584,0.0,0.113584,0.0,0.0,0.0,0.0,0.050723,Standard Deviation,0.371
Central African Republic,CAF,1974,0.113584,0.0,0.113584,0.0,0.0,0.0,0.0,0.050723,Temperature change,-0.0988235294117647
Central African Republic,CAF,1975,0.102592,0.0,0.102592,0.0,0.0,0.0,0.0,0.044919,Standard Deviation,0.371
Central African Republic,CAF,1975,0.102592,0.0,0.102592,0.0,0.0,0.0,0.0,0.044919,Temperature change,-0.0555882352941176
Central African Republic,CAF,1976,0.12824,0.0,0.12824,0.0,0.0,0.0,0.0,0.055315,Standard Deviation,0.371
Central African Republic,CAF,1976,0.12824,0.0,0.12824,0.0,0.0,0.0,0.0,0.055315,Temperature change,-0.041235294117647
Central African Republic,CAF,1977,0.12824,0.0,0.12824,0.0,0.0,0.0,0.0,0.054755,Standard Deviation,0.371
Central African Republic,CAF,1977,0.12824,0.0,0.12824,0.0,0.0,0.0,0.0,0.054755,Temperature change,0.1635882352941176
Central African Republic,CAF,1978,0.14656,0.0,0.14656,0.0,0.0,0.0,0.0,0.061945,Standard Deviation,0.371
Central African Republic,CAF,1978,0.14656,0.0,0.14656,0.0,0.0,0.0,0.0,0.061945,Temperature change,0.0774117647058823
Central African Republic,CAF,1979,0.102592,0.0,0.102592,0.0,0.0,0.0,0.0,0.04292,Standard Deviation,0.371
Central African Republic,CAF,1979,0.102592,0.0,0.102592,0.0,0.0,0.0,0.0,0.04292,Temperature change,0.3340588235294118
Central African Republic,CAF,1980,0.106256,0.0,0.106256,0.0,0.0,0.0,0.0,0.043993,Standard Deviation,0.371
Central African Republic,CAF,1980,0.106256,0.0,0.106256,0.0,0.0,0.0,0.0,0.043993,Temperature change,0.441
Central African Republic,CAF,1981,0.135568,0.0,0.135568,0.0,0.0,0.0,0.0,0.055538,Standard Deviation,0.371
Central African Republic,CAF,1981,0.135568,0.0,0.135568,0.0,0.0,0.0,0.0,0.055538,Temperature change,0.0936470588235293
Central African Republic,CAF,1982,0.142896,0.0,0.142896,0.0,0.0,0.0,0.0,0.057908,Standard Deviation,0.371
Central African Republic,CAF,1982,0.142896,0.0,0.142896,0.0,0.0,0.0,0.0,0.057908,Temperature change,0.1436470588235294
Central African Republic,CAF,1983,0.14656,0.0,0.14656,0.0,0.0,0.0,0.0,0.058739,Standard Deviation,0.371
Central African Republic,CAF,1983,0.14656,0.0,0.14656,0.0,0.0,0.0,0.0,0.058739,Temperature change,0.4215882352941176
Central African Republic,CAF,1984,0.150224,0.0,0.150224,0.0,0.0,0.0,0.0,0.059529,Standard Deviation,0.371
Central African Republic,CAF,1984,0.150224,0.0,0.150224,0.0,0.0,0.0,0.0,0.059529,Temperature change,0.1418235294117647
Central African Republic,CAF,1985,0.161216,0.0,0.161216,0.0,0.0,0.0,0.0,0.063146,Standard Deviation,0.371
Central African Republic,CAF,1985,0.161216,0.0,0.161216,0.0,0.0,0.0,0.0,0.063146,Temperature change,0.1628235294117647
Central African Republic,CAF,1986,0.161216,0.0,0.161216,0.0,0.0,0.0,0.0,0.062399,Standard Deviation,0.371
Central African Republic,CAF,1986,0.161216,0.0,0.161216,0.0,0.0,0.0,0.0,0.062399,Temperature change,0.4341764705882353
Central African Republic,CAF,1987,0.260144,0.0,0.260144,0.0,0.0,0.0,0.0,0.099459,Standard Deviation,0.371
Central African Republic,CAF,1987,0.260144,0.0,0.260144,0.0,0.0,0.0,0.0,0.099459,Temperature change,0.563764705882353
Central African Republic,CAF,1988,0.230832,0.0,0.230832,0.0,0.0,0.0,0.0,0.086869,Standard Deviation,0.371
Central African Republic,CAF,1988,0.230832,0.0,0.230832,0.0,0.0,0.0,0.0,0.086869,Temperature change,0.2351176470588235
Central African Republic,CAF,1989,0.249152,0.0,0.249152,0.0,0.0,0.0,0.0,0.091462,Standard Deviation,0.371
Central African Republic,CAF,1989,0.249152,0.0,0.249152,0.0,0.0,0.0,0.0,0.091462,Temperature change,-0.2084705882352941
Central African Republic,CAF,1990,0.1832,0.0,0.1832,0.0,0.0,0.0,0.0,0.065214,Standard Deviation,0.371
Central African Republic,CAF,1990,0.1832,0.0,0.1832,0.0,0.0,0.0,0.0,0.065214,Temperature change,0.6366470588235295
Central African Republic,CAF,1991,0.190528,0.0,0.190528,0.0,0.0,0.0,0.0,0.065743,Standard Deviation,0.3745625
Central African Republic,CAF,1991,0.190528,0.0,0.190528,0.0,0.0,0.0,0.0,0.065743,Temperature change,0.3295625
Central African Republic,CAF,1992,0.194192,0.0,0.194192,0.0,0.0,0.0,0.0,0.06491,Standard Deviation,0.371
Central African Republic,CAF,1992,0.194192,0.0,0.194192,0.0,0.0,0.0,0.0,0.06491,Temperature change,-0.4141764705882353
Central African Republic,CAF,1993,0.197856,0.0,0.197856,0.0,0.0,0.0,0.0,0.064049,Standard Deviation,0.371
Central African Republic,CAF,1993,0.197856,0.0,0.197856,0.0,0.0,0.0,0.0,0.064049,Temperature change,0.3960588235294118
Central African Republic,CAF,1994,0.208848,0.0,0.208848,0.0,0.0,0.0,0.0,0.065514,Standard Deviation,0.371
Central African Republic,CAF,1994,0.208848,0.0,0.208848,0.0,0.0,0.0,0.0,0.065514,Temperature change,0.4555294117647058
Central African Republic,CAF,1995,0.208848,0.0,0.208848,0.0,0.0,0.0,0.0,0.063737,Standard Deviation,0.371
Central African Republic,CAF,1995,0.208848,0.0,0.208848,0.0,0.0,0.0,0.0,0.063737,Temperature change,0.2176470588235294
Central African Republic,CAF,1996,0.212512,0.0,0.212512,0.0,0.0,0.0,0.0,0.06318,Standard Deviation,0.371
Central African Republic,CAF,1996,0.212512,0.0,0.212512,0.0,0.0,0.0,0.0,0.06318,Temperature change,0.0575882352941176
Central African Republic,CAF,1997,0.216176,0.0,0.216176,0.0,0.0,0.0,0.0,0.062506,Standard Deviation,0.3884285714285714
Central African Republic,CAF,1997,0.216176,0.0,0.216176,0.0,0.0,0.0,0.0,0.062506,Temperature change,0.5633571428571429
Central African Republic,CAF,1998,0.21984,0.0,0.21984,0.0,0.0,0.0,0.0,0.061839,Standard Deviation,0.371
Central African Republic,CAF,1998,0.21984,0.0,0.21984,0.0,0.0,0.0,0.0,0.061839,Temperature change,1.1659411764705885
Central African Republic,CAF,1999,0.230832,0.0,0.230832,0.0,0.0,0.0,0.0,0.063149,Standard Deviation,0.371
Central African Republic,CAF,1999,0.230832,0.0,0.230832,0.0,0.0,0.0,0.0,0.063149,Temperature change,0.4888235294117647
Central African Republic,CAF,2000,0.234496,0.0,0.234496,0.0,0.0,0.0,0.0,0.06238,Standard Deviation,0.371
Central African Republic,CAF,2000,0.234496,0.0,0.234496,0.0,0.0,0.0,0.0,0.06238,Temperature change,0.6716470588235294
Central African Republic,CAF,2001,0.245488,0.0,0.245488,0.0,0.0,0.0,0.0,0.06385,Standard Deviation,0.371
Central African Republic,CAF,2001,0.245488,0.0,0.245488,0.0,0.0,0.0,0.0,0.06385,Temperature change,0.4468235294117647
Central African Republic,CAF,2002,0.241824,0.0,0.241824,0.0,0.0,0.0,0.0,0.061523,Standard Deviation,0.371
Central African Republic,CAF,2002,0.241824,0.0,0.241824,0.0,0.0,0.0,0.0,0.061523,Temperature change,0.6639411764705883
Central African Republic,CAF,2003,0.223504,0.0,0.223504,0.0,0.0,0.0,0.0,0.055504,Standard Deviation,0.371
Central African Republic,CAF,2003,0.223504,0.0,0.223504,0.0,0.0,0.0,0.0,0.055504,Temperature change,0.9132941176470588
Central African Republic,CAF,2004,0.21984,0.0,0.21984,0.0,0.0,0.0,0.0,0.053422,Standard Deviation,0.371
Central African Republic,CAF,2004,0.21984,0.0,0.21984,0.0,0.0,0.0,0.0,0.053422,Temperature change,0.947529411764706
Central African Republic,CAF,2005,0.216176,0.0,0.216176,0.0,0.0,0.0,0.0,0.051362,Standard Deviation,0.371
Central African Republic,CAF,2005,0.216176,0.0,0.216176,0.0,0.0,0.0,0.0,0.051362,Temperature change,1.049294117647059
Central African Republic,CAF,2006,0.227168,0.0,0.227168,0.0,0.0,0.0,0.0,0.052899,Standard Deviation,0.371
Central African Republic,CAF,2006,0.227168,0.0,0.227168,0.0,0.0,0.0,0.0,0.052899,Temperature change,0.8295294117647058
Central African Republic,CAF,2007,0.230832,0.0,0.230832,0.0,0.0,0.0,0.0,0.052755,Standard Deviation,0.371
Central African Republic,CAF,2007,0.230832,0.0,0.230832,0.0,0.0,0.0,0.0,0.052755,Temperature change,0.6198235294117647
Central African Republic,CAF,2008,0.16488,0.0,0.16488,0.0,0.0,0.0,0.0,0.036909,Standard Deviation,0.371
Central African Republic,CAF,2008,0.16488,0.0,0.16488,0.0,0.0,0.0,0.0,0.036909,Temperature change,0.7014705882352942
Central African Republic,CAF,2009,0.161216,0.0,0.161216,0.0,0.0,0.0,0.0,0.035319,Standard Deviation,0.371
Central African Republic,CAF,2009,0.161216,0.0,0.161216,0.0,0.0,0.0,0.0,0.035319,Temperature change,1.083235294117647
Central African Republic,CAF,2010,0.168544,0.0,0.168544,0.0,0.0,0.0,0.0,0.036168,Standard Deviation,0.371
Central African Republic,CAF,2010,0.168544,0.0,0.168544,0.0,0.0,0.0,0.0,0.036168,Temperature change,1.165058823529412
Central African Republic,CAF,2011,0.186864,0.0,0.186864,0.0,0.0,0.0,0.0,0.039489,Standard Deviation,0.371
Central African Republic,CAF,2011,0.186864,0.0,0.186864,0.0,0.0,0.0,0.0,0.039489,Temperature change,0.6311764705882353
Central African Republic,CAF,2012,0.190528,0.0,0.190528,0.0,0.0,0.0,0.0,0.039915,Standard Deviation,0.371
Central African Republic,CAF,2012,0.190528,0.0,0.190528,0.0,0.0,0.0,0.0,0.039915,Temperature change,0.6291176470588236
Central African Republic,CAF,2013,0.117248,0.0,0.117248,0.0,0.0,0.0,0.0,0.024414,Standard Deviation,0.371
Central African Republic,CAF,2013,0.117248,0.0,0.117248,0.0,0.0,0.0,0.0,0.024414,Temperature change,0.8594117647058823
Central African Republic,CAF,2014,0.124576,0.0,0.124576,0.0,0.0,0.0,0.0,0.02596,Standard Deviation,0.371
Central African Republic,CAF,2014,0.124576,0.0,0.124576,0.0,0.0,0.0,0.0,0.02596,Temperature change,0.6788823529411765
Central African Republic,CAF,2015,0.179536,0.0,0.179536,0.0,0.0,0.0,0.0,0.037253,Standard Deviation,0.371
Central African Republic,CAF,2015,0.179536,0.0,0.179536,0.0,0.0,0.0,0.0,0.037253,Temperature change,0.9262941176470588
Central African Republic,CAF,2016,0.197856,0.0,0.197856,0.0,0.0,0.0,0.0,0.040344,Standard Deviation,0.371
Central African Republic,CAF,2016,0.197856,0.0,0.197856,0.0,0.0,0.0,0.0,0.040344,Temperature change,1.3504117647058824
Central African Republic,CAF,2017,0.216176,0.0,0.216176,0.0,0.0,0.0,0.0,0.043263,Standard Deviation,0.371
Central African Republic,CAF,2017,0.216176,0.0,0.216176,0.0,0.0,0.0,0.0,0.043263,Temperature change,1.230058823529412
Central African Republic,CAF,2018,0.21984,0.0,0.21984,0.0,0.0,0.0,0.0,0.04315,Standard Deviation,0.371
Central African Republic,CAF,2018,0.21984,0.0,0.21984,0.0,0.0,0.0,0.0,0.04315,Temperature change,1.0965882352941176
Central African Republic,CAF,2019,0.227168,0.0,0.227168,0.0,0.0,0.0,0.0,0.043608,Standard Deviation,0.371
Central African Republic,CAF,2019,0.227168,0.0,0.227168,0.0,0.0,0.0,0.0,0.043608,Temperature change,1.2489411764705882
Central African Republic,CAF,2020,0.23816,0.0,0.23816,0.0,0.0,0.0,0.0,0.044574,Standard Deviation,0.371
Central African Republic,CAF,2020,0.23816,0.0,0.23816,0.0,0.0,0.0,0.0,0.044574,Temperature change,1.192235294117647
Central African Republic,CAF,2021,0.251025,0.0,0.251025,0.0,0.0,0.0,0.0,0.045999,Standard Deviation,0.371
Central African Republic,CAF,2021,0.251025,0.0,0.251025,0.0,0.0,0.0,0.0,0.045999,Temperature change,1.2783529411764705
Central African Republic,CAF,2022,0.227518,0.0,0.227518,0.0,0.0,0.0,0.0,0.04078,Standard Deviation,0.371
Central African Republic,CAF,2022,0.227518,0.0,0.227518,0.0,0.0,0.0,0.0,0.04078,Temperature change,0.9835882352941177
Chad,TCD,1961,0.051296,0.0,0.051296,0.0,0.0,0.0,0.0,0.016613,Standard Deviation,0.64
Chad,TCD,1961,0.051296,0.0,0.051296,0.0,0.0,0.0,0.0,0.016613,Temperature change,-0.6751764705882353
Chad,TCD,1962,0.084272,0.0,0.084272,0.0,0.0,0.0,0.0,0.026768,Standard Deviation,0.64
Chad,TCD,1962,0.084272,0.0,0.084272,0.0,0.0,0.0,0.0,0.026768,Temperature change,-0.1022941176470588
Chad,TCD,1963,0.0916,0.0,0.0916,0.0,0.0,0.0,0.0,0.028533,Standard Deviation,0.64
Chad,TCD,1963,0.0916,0.0,0.0916,0.0,0.0,0.0,0.0,0.028533,Temperature change,0.277
Chad,TCD,1964,0.098928,0.0,0.098928,0.0,0.0,0.0,0.0,0.030222,Standard Deviation,0.64
Chad,TCD,1964,0.098928,0.0,0.098928,0.0,0.0,0.0,0.0,0.030222,Temperature change,-0.190235294117647
Chad,TCD,1965,0.106256,0.0,0.106256,0.0,0.0,0.0,0.0,0.031848,Standard Deviation,0.64
Chad,TCD,1965,0.106256,0.0,0.106256,0.0,0.0,0.0,0.0,0.031848,Temperature change,-0.135235294117647
Chad,TCD,1966,0.084272,0.0,0.084272,0.0,0.0,0.0,0.0,0.024796,Standard Deviation,0.64
Chad,TCD,1966,0.084272,0.0,0.084272,0.0,0.0,0.0,0.0,0.024796,Temperature change,-0.0068235294117646
Chad,TCD,1967,0.117248,0.0,0.117248,0.0,0.0,0.0,0.0,0.03387,Standard Deviation,0.64
Chad,TCD,1967,0.117248,0.0,0.117248,0.0,0.0,0.0,0.0,0.03387,Temperature change,-0.2811764705882353
Chad,TCD,1968,0.124576,0.0,0.124576,0.0,0.0,0.0,0.0,0.035323,Standard Deviation,0.64
Chad,TCD,1968,0.124576,0.0,0.124576,0.0,0.0,0.0,0.0,0.035323,Temperature change,-0.185
Chad,TCD,1969,0.161216,0.0,0.161216,0.0,0.0,0.0,0.0,0.044843,Standard Deviation,0.64
Chad,TCD,1969,0.161216,0.0,0.161216,0.0,0.0,0.0,0.0,0.044843,Temperature change,0.5961764705882353
Chad,TCD,1970,0.124576,0.0,0.124576,0.0,0.0,0.0,0.0,0.033969,Standard Deviation,0.64
Chad,TCD,1970,0.124576,0.0,0.124576,0.0,0.0,0.0,0.0,0.033969,Temperature change,0.0233529411764705
Chad,TCD,1971,0.150224,0.0,0.150224,0.0,0.0,0.0,0.0,0.04014,Standard Deviation,0.64
Chad,TCD,1971,0.150224,0.0,0.150224,0.0,0.0,0.0,0.0,0.04014,Temperature change,-0.2507647058823529
Chad,TCD,1972,0.120912,0.0,0.120912,0.0,0.0,0.0,0.0,0.031616,Standard Deviation,0.64
Chad,TCD,1972,0.120912,0.0,0.120912,0.0,0.0,0.0,0.0,0.031616,Temperature change,0.3197647058823529
Chad,TCD,1973,0.161216,0.0,0.161216,0.0,0.0,0.0,0.0,0.041201,Standard Deviation,0.64
Chad,TCD,1973,0.161216,0.0,0.161216,0.0,0.0,0.0,0.0,0.041201,Temperature change,0.7152941176470589
Chad,TCD,1974,0.150224,0.0,0.150224,0.0,0.0,0.0,0.0,0.037551,Standard Deviation,0.64
Chad,TCD,1974,0.150224,0.0,0.150224,0.0,0.0,0.0,0.0,0.037551,Temperature change,-0.1698235294117647
Chad,TCD,1975,0.1832,0.0,0.1832,0.0,0.0,0.0,0.0,0.044857,Standard Deviation,0.64
Chad,TCD,1975,0.1832,0.0,0.1832,0.0,0.0,0.0,0.0,0.044857,Temperature change,-0.1285294117647059
Chad,TCD,1976,0.1832,0.0,0.1832,0.0,0.0,0.0,0.0,0.044006,Standard Deviation,0.64
Chad,TCD,1976,0.1832,0.0,0.1832,0.0,0.0,0.0,0.0,0.044006,Temperature change,0.3294705882352941
Chad,TCD,1977,0.197856,0.0,0.197856,0.0,0.0,0.0,0.0,0.04668,Standard Deviation,0.64
Chad,TCD,1977,0.197856,0.0,0.197856,0.0,0.0,0.0,0.0,0.04668,Temperature change,-0.1765882352941176
Chad,TCD,1978,0.194192,0.0,0.194192,0.0,0.0,0.0,0.0,0.04502,Standard Deviation,0.64
Chad,TCD,1978,0.194192,0.0,0.194192,0.0,0.0,0.0,0.0,0.04502,Temperature change,-0.037235294117647
Chad,TCD,1979,0.20152,0.0,0.20152,0.0,0.0,0.0,0.0,0.045769,Standard Deviation,0.64
Chad,TCD,1979,0.20152,0.0,0.20152,0.0,0.0,0.0,0.0,0.045769,Temperature change,0.4080588235294118
Chad,TCD,1980,0.208848,0.0,0.208848,0.0,0.0,0.0,0.0,0.047377,Standard Deviation,0.64
Chad,TCD,1980,0.208848,0.0,0.208848,0.0,0.0,0.0,0.0,0.047377,Temperature change,0.3382941176470588
Chad,TCD,1981,0.208848,0.0,0.208848,0.0,0.0,0.0,0.0,0.047366,Standard Deviation,0.64
Chad,TCD,1981,0.208848,0.0,0.208848,0.0,0.0,0.0,0.0,0.047366,Temperature change,0.1014117647058823
Chad,TCD,1982,0.205184,0.0,0.205184,0.0,0.0,0.0,0.0,0.044385,Standard Deviation,0.64
Chad,TCD,1982,0.205184,0.0,0.205184,0.0,0.0,0.0,0.0,0.044385,Temperature change,0.2588823529411764
Chad,TCD,1983,0.205184,0.0,0.205184,0.0,0.0,0.0,0.0,0.042226,Standard Deviation,0.64
Chad,TCD,1983,0.205184,0.0,0.205184,0.0,0.0,0.0,0.0,0.042226,Temperature change,-0.0001176470588235
Chad,TCD,1984,0.216176,0.0,0.216176,0.0,0.0,0.0,0.0,0.043933,Standard Deviation,0.64
Chad,TCD,1984,0.216176,0.0,0.216176,0.0,0.0,0.0,0.0,0.043933,Temperature change,0.4385294117647059
Chad,TCD,1985,0.179536,0.0,0.179536,0.0,0.0,0.0,0.0,0.036141,Standard Deviation,0.64
Chad,TCD,1985,0.179536,0.0,0.179536,0.0,0.0,0.0,0.0,0.036141,Temperature change,0.2272941176470588
Chad,TCD,1986,0.186864,0.0,0.186864,0.0,0.0,0.0,0.0,0.03651,Standard Deviation,0.64
Chad,TCD,1986,0.186864,0.0,0.186864,0.0,0.0,0.0,0.0,0.03651,Temperature change,0.5160588235294118
Chad,TCD,1987,0.197856,0.0,0.197856,0.0,0.0,0.0,0.0,0.037325,Standard Deviation,0.64
Chad,TCD,1987,0.197856,0.0,0.197856,0.0,0.0,0.0,0.0,0.037325,Temperature change,0.4631764705882353
Chad,TCD,1988,0.065952,0.0,0.065952,0.0,0.0,0.0,0.0,0.012028,Standard Deviation,0.64
Chad,TCD,1988,0.065952,0.0,0.065952,0.0,0.0,0.0,0.0,0.012028,Temperature change,0.1122941176470588
Chad,TCD,1989,0.102592,0.0,0.102592,0.0,0.0,0.0,0.0,0.018092,Standard Deviation,0.64
Chad,TCD,1989,0.102592,0.0,0.102592,0.0,0.0,0.0,0.0,0.018092,Temperature change,-0.2741764705882352
Chad,TCD,1990,0.377392,0.0,0.377392,0.0,0.0,0.0,0.0,0.064765,Standard Deviation,0.64
Chad,TCD,1990,0.377392,0.0,0.377392,0.0,0.0,0.0,0.0,0.064765,Temperature change,0.5215882352941177
Chad,TCD,1991,0.38472,0.0,0.38472,0.0,0.0,0.0,0.0,0.06367,Standard Deviation,0.64
Chad,TCD,1991,0.38472,0.0,0.38472,0.0,0.0,0.0,0.0,0.06367,Temperature change,0.4815882352941176
Chad,TCD,1992,0.406704,0.0,0.406704,0.0,0.0,0.0,0.0,0.064526,Standard Deviation,0.64
Chad,TCD,1992,0.406704,0.0,0.406704,0.0,0.0,0.0,0.0,0.064526,Temperature change,-0.2468235294117647
Chad,TCD,1993,0.40304,0.0,0.40304,0.0,0.0,0.0,0.0,0.062503,Standard Deviation,0.64
Chad,TCD,1993,0.40304,0.0,0.40304,0.0,0.0,0.0,0.0,0.062503,Temperature change,0.3696470588235294
Chad,TCD,1994,0.412105,0.0,0.406704,0.0,0.0,0.005401,0.0,0.062506,Standard Deviation,0.64
Chad,TCD,1994,0.412105,0.0,0.406704,0.0,0.0,0.005401,0.0,0.062506,Temperature change,0.2577058823529412
Chad,TCD,1995,0.427411,0.0,0.42136,0.0,0.0,0.006051,0.0,0.062044,Standard Deviation,0.64
Chad,TCD,1995,0.427411,0.0,0.42136,0.0,0.0,0.006051,0.0,0.062044,Temperature change,0.2695294117647058
Chad,TCD,1996,0.443217,0.0,0.436016,0.0,0.0,0.007201,0.0,0.061555,Standard Deviation,0.64
Chad,TCD,1996,0.443217,0.0,0.436016,0.0,0.0,0.007201,0.0,0.061555,Temperature change,0.5624705882352941
Chad,TCD,1997,0.453097,0.0,0.450672,0.0,0.0,0.002425,0.0,0.060811,Standard Deviation,0.64
